CustomerID,CustomerCode,FirstName,LastName,FullName,Gender,DOB,Age,AgeGroup,Email,Phone,City,State,Region,Pincode,RegistrationDate,CustomerSegment,PreferredCategory,IsPrimeMember,IsActive
C001466,CUST001466,Yashasvi,Subramaniam,Yashasvi Subramaniam,Female,1992-09-08,33,25-34,yashasvi.subramaniam517@gmail.com,4922170486,Gurugram,Haryana,North,122001,2025-03-15,New,Sports,False,True
C001467,CUST001467,Balvan,Ratti,Balvan Ratti,Male,1995-08-12,30,25-34,balvan.ratti13@gmail.com,2016290739,Kochi,Kerala,South,682001,2024-02-21,Regular,Home & Kitchen,False,True
C001468,CUST001468,Gaurang,Upadhyay,Gaurang Upadhyay,Male,2007-05-19,19,18-24,gaurang.upadhyay938@gmail.com,7182653371,Thiruvananthapuram,Kerala,South,695001,2025-10-27,Premium,Beauty,False,True
C001469,CUST001469,Veer,Ahuja,Veer Ahuja,Male,2001-10-23,24,18-24,veer.ahuja155@gmail.com,2694203983,Kochi,Kerala,South,682001,2024-10-07,Regular,Fashion,True,True
C001470,CUST001470,Caleb,Khanna,Caleb Khanna,Male,1987-09-21,38,35-44,caleb.khanna88@gmail.com,4599670692,Bhubaneswar,Odisha,East,751001,2025-08-29,Regular,Electronics,True,True
C001471,CUST001471,Azad,Oak,Azad Oak,Male,2002-02-18,24,18-24,azad.oak263@gmail.com,4982438843,Cuttack,Odisha,East,753001,2023-01-20,Regular,Grocery,False,True
C001472,CUST001472,Avni,Din,Avni Din,Female,1970-08-10,55,55+,avni.din243@gmail.com,7806643158,Madurai,Tamil Nadu,South,625001,2023-04-03,Regular,Beauty,False,True
C001473,CUST001473,Atharv,Chauhan,Atharv Chauhan,Male,1991-04-25,35,35-44,atharv.chauhan473@gmail.com,1503701709,Gwalior,Madhya Pradesh,Central,474001,2023-10-28,Regular,Electronics,True,True
C001474,CUST001474,Garima,Sachar,Garima Sachar,Female,2008-05-28,18,18-24,garima.sachar479@gmail.com,3088081726,Jabalpur,Madhya Pradesh,Central,482001,2024-12-19,Premium,Home & Kitchen,False,True
C001475,CUST001475,Falan,Wadhwa,Falan Wadhwa,Male,1976-10-01,49,45-54,falan.wadhwa933@gmail.com,4850072889,Panaji,Goa,West,403001,2024-09-08,Regular,Beauty,False,True
C001476,CUST001476,Pallavi,Gour,Pallavi Gour,Female,1997-04-03,29,25-34,pallavi.gour430@gmail.com,8069196127,Madurai,Tamil Nadu,South,625001,2024-07-06,Regular,Sports,False,True
C001477,CUST001477,Samaksh,Ramanathan,Samaksh Ramanathan,Male,1974-06-29,51,45-54,samaksh.ramanathan451@gmail.com,2039170263,Bhubaneswar,Odisha,East,751001,2023-10-18,Regular,Electronics,True,True
C001478,CUST001478,Libni,Mand,Libni Mand,Female,1983-10-23,42,35-44,libni.mand908@gmail.com,2458701204,Pune,Maharashtra,West,411001,2023-07-02,New,Grocery,False,False
C001479,CUST001479,Eshana,Misra,Eshana Misra,Female,1976-07-11,49,45-54,eshana.misra613@gmail.com,0912375302,Amritsar,Punjab,North,143001,2023-12-25,New,Sports,True,True
C001480,CUST001480,Lila,Seth,Lila Seth,Female,1993-01-17,33,25-34,lila.seth637@gmail.com,7024365240,Surat,Gujarat,West,395003,2024-09-25,New,Beauty,False,True
C001481,CUST001481,Patrick,Pant,Patrick Pant,Male,1980-08-10,45,45-54,patrick.pant18@gmail.com,8754036488,Jaipur,Rajasthan,North,302001,2025-07-20,Regular,Books,False,True
C001482,CUST001482,Falak,Dani,Falak Dani,Female,1989-06-14,37,35-44,falak.dani581@gmail.com,5466232360,Cuttack,Odisha,East,753001,2023-10-29,Regular,Fashion,False,True
C001483,CUST001483,Rayaan,Rau,Rayaan Rau,Male,1997-01-10,29,25-34,rayaan.rau232@gmail.com,2594972204,Rajkot,Gujarat,West,360001,2025-09-24,New,Books,True,True
C001484,CUST001484,Idika,Vohra,Idika Vohra,Female,1991-10-24,34,25-34,idika.vohra864@gmail.com,9206661799,Siliguri,West Bengal,East,734001,2023-09-10,New,Home & Kitchen,True,True
C001485,CUST001485,Samar,Goel,Samar Goel,Male,1978-05-09,48,45-54,samar.goel991@gmail.com,9299833587,Hubballi,Karnataka,South,580020,2024-05-29,New,Home & Kitchen,False,True
C001486,CUST001486,Ryan,Varma,Ryan Varma,Male,1997-01-20,29,25-34,ryan.varma92@gmail.com,5604134820,Chennai,Tamil Nadu,South,600001,2024-07-08,New,Sports,True,True
C001487,CUST001487,Yutika,Krishnamurthy,Yutika Krishnamurthy,Female,2006-11-09,19,18-24,yutika.krishnamurthy405@gmail.com,9839122600,Nagpur,Maharashtra,West,440001,2023-03-07,Regular,Home & Kitchen,True,True
C001488,CUST001488,Aahana,Bhavsar,Aahana Bhavsar,Female,1985-03-09,41,35-44,aahana.bhavsar456@gmail.com,2914304913,Gurugram,Haryana,North,122001,2023-07-20,Premium,Home & Kitchen,False,True
C001489,CUST001489,Netra,Dani,Netra Dani,Female,1966-08-13,59,55+,netra.dani214@gmail.com,5287209986,Siliguri,West Bengal,East,734001,2023-10-13,Regular,Fashion,True,True
C001490,CUST001490,Omisha,Rajagopal,Omisha Rajagopal,Female,1985-09-13,40,35-44,omisha.rajagopal811@gmail.com,5920823530,Rajkot,Gujarat,West,360001,2023-06-25,New,Sports,False,True
C001491,CUST001491,Watika,Sandhu,Watika Sandhu,Female,1994-08-12,31,25-34,watika.sandhu739@gmail.com,9629805682,Coimbatore,Tamil Nadu,South,641001,2023-10-11,Regular,Sports,True,False
C001492,CUST001492,Aahana,Chada,Aahana Chada,Female,1997-09-22,28,25-34,aahana.chada944@gmail.com,9661869572,Lucknow,Uttar Pradesh,North,226001,2024-12-26,Regular,Grocery,False,True
C001493,CUST001493,Maanav,Ahuja,Maanav Ahuja,Male,1986-07-20,39,35-44,maanav.ahuja604@gmail.com,1253137956,Chandigarh,Chandigarh,North,160017,2023-07-01,Regular,Beauty,False,True
C001494,CUST001494,Chasmum,Arya,Chasmum Arya,Female,1969-01-03,57,55+,chasmum.arya875@gmail.com,2175036192,Hyderabad,Telangana,South,500001,2026-06-25,Regular,Beauty,False,True
C001495,CUST001495,Aradhana,Din,Aradhana Din,Female,1988-03-05,38,35-44,aradhana.din481@gmail.com,7337034244,Hyderabad,Telangana,South,500001,2025-04-05,Regular,Grocery,False,True
C001496,CUST001496,Laksh,Sen,Laksh Sen,Male,1984-12-25,41,35-44,laksh.sen851@gmail.com,0786235107,Chennai,Tamil Nadu,South,600001,2023-04-23,New,Sports,True,True
C001497,CUST001497,Triveni,Nagy,Triveni Nagy,Female,1970-09-01,55,55+,triveni.nagy700@gmail.com,5173289514,Howrah,West Bengal,East,711101,2025-09-13,Regular,Books,True,True
C001498,CUST001498,Patrick,Rajagopal,Patrick Rajagopal,Male,1978-08-02,47,45-54,patrick.rajagopal238@gmail.com,8580558115,Guwahati,Assam,East,781001,2024-02-24,Regular,Beauty,False,True
C001499,CUST001499,Upkaar,Lad,Upkaar Lad,Male,1983-12-09,42,35-44,upkaar.lad215@gmail.com,1607700409,Rajkot,Gujarat,West,360001,2024-09-28,Regular,Electronics,False,True
C001500,CUST001500,Jason,Arora,Jason Arora,Male,1986-09-04,39,35-44,jason.arora116@gmail.com,4039822180,Belagavi,Karnataka,South,590001,2023-01-01,New,Electronics,False,True
C001501,CUST001501,Jagrati,Raja,Jagrati Raja,Female,1992-04-08,34,25-34,jagrati.raja505@gmail.com,5886407880,Mysuru,Karnataka,South,570001,2025-11-01,Regular,Electronics,False,True
C001502,CUST001502,Faqid,Ramanathan,Faqid Ramanathan,Male,1987-05-16,39,35-44,faqid.ramanathan641@gmail.com,6469333562,Nashik,Maharashtra,West,422001,2026-01-24,New,Beauty,False,True
C001503,CUST001503,Harish,Bhakta,Harish Bhakta,Male,1978-05-27,48,45-54,harish.bhakta256@gmail.com,8806708987,Jaipur,Rajasthan,North,302001,2023-10-27,Regular,Fashion,True,True
C001504,CUST001504,Ansh,Ganguly,Ansh Ganguly,Male,1968-04-09,58,55+,ansh.ganguly992@gmail.com,8431132661,Dehradun,Uttarakhand,North,248001,2026-01-24,New,Grocery,True,True
C001505,CUST001505,Chasmum,Nayak,Chasmum Nayak,Female,2002-01-12,24,18-24,chasmum.nayak843@gmail.com,0526321196,Delhi,Delhi,North,110001,2024-07-17,Regular,Sports,False,True
C001506,CUST001506,Anamika,Merchant,Anamika Merchant,Female,1996-06-06,30,25-34,anamika.merchant320@gmail.com,3970774544,Warangal,Telangana,South,506002,2023-02-27,New,Electronics,False,True
C001507,CUST001507,Wriddhish,Bhandari,Wriddhish Bhandari,Male,2001-09-02,24,18-24,wriddhish.bhandari750@gmail.com,1461995394,Dhanbad,Jharkhand,East,826001,2026-06-23,Regular,Home & Kitchen,False,True
C001508,CUST001508,Ucchal,Sunder,Ucchal Sunder,Female,1991-11-07,34,25-34,ucchal.sunder225@gmail.com,3596053026,Surat,Gujarat,West,395003,2023-01-19,Premium,Home & Kitchen,False,True
C001509,CUST001509,Bina,Warrior,Bina Warrior,Female,1985-12-23,40,35-44,bina.warrior681@gmail.com,8703686050,Raipur,Chhattisgarh,Central,492001,2025-12-11,Regular,Electronics,True,True
C001510,CUST001510,Shravya,Khalsa,Shravya Khalsa,Female,1968-04-22,58,55+,shravya.khalsa79@gmail.com,0502816409,Lucknow,Uttar Pradesh,North,226001,2023-10-14,New,Books,False,False
C001511,CUST001511,Dipta,Apte,Dipta Apte,Female,1980-03-15,46,45-54,dipta.apte804@gmail.com,0302520945,Noida,Uttar Pradesh,North,201301,2025-08-24,Regular,Fashion,False,False
C001512,CUST001512,Gaurangi,Iyengar,Gaurangi Iyengar,Female,1996-10-15,29,25-34,gaurangi.iyengar423@gmail.com,5319260098,Hyderabad,Telangana,South,500001,2024-10-25,Regular,Beauty,True,True
C001513,CUST001513,Tanveer,Bassi,Tanveer Bassi,Male,1974-07-14,51,45-54,tanveer.bassi521@gmail.com,5449205489,Mangaluru,Karnataka,South,575001,2023-03-02,Premium,Fashion,True,True
C001514,CUST001514,Megha,Mangal,Megha Mangal,Female,1987-11-23,38,35-44,megha.mangal117@gmail.com,8081896558,Indore,Madhya Pradesh,West,452001,2024-04-19,Premium,Books,False,True
C001515,CUST001515,Hitesh,Mander,Hitesh Mander,Male,1984-09-26,41,35-44,hitesh.mander266@gmail.com,2952179705,Bilaspur,Chhattisgarh,Central,495001,2025-02-25,Regular,Grocery,False,True
C001516,CUST001516,Samar,Rai,Samar Rai,Male,1966-04-21,60,55+,samar.rai955@gmail.com,2486070472,Mangaluru,Karnataka,South,575001,2023-05-30,Regular,Home & Kitchen,False,True
C001517,CUST001517,Shivansh,Ravi,Shivansh Ravi,Male,1966-07-28,59,55+,shivansh.ravi579@gmail.com,5850153017,Indore,Madhya Pradesh,West,452001,2023-08-09,Regular,Grocery,True,True
C001518,CUST001518,Ishwar,Chana,Ishwar Chana,Male,1994-04-11,32,25-34,ishwar.chana175@gmail.com,0587905224,Mumbai,Maharashtra,West,400001,2024-06-01,Regular,Sports,True,True
C001519,CUST001519,Nidhi,Borde,Nidhi Borde,Female,1979-09-19,46,45-54,nidhi.borde218@gmail.com,7940645315,Amritsar,Punjab,North,143001,2024-01-29,New,Electronics,False,True
C001520,CUST001520,Vivaan,Bhagat,Vivaan Bhagat,Male,1987-03-18,39,35-44,vivaan.bhagat358@gmail.com,8986646936,Hyderabad,Telangana,South,500001,2023-01-11,Regular,Grocery,False,True
C001521,CUST001521,Noah,Rama,Noah Rama,Male,1973-11-08,52,45-54,noah.rama522@gmail.com,7487680570,Cuttack,Odisha,East,753001,2025-12-17,Regular,Books,True,True
C001522,CUST001522,Idika,Kibe,Idika Kibe,Female,1998-01-10,28,25-34,idika.kibe447@gmail.com,3019220956,Panaji,Goa,West,403001,2026-06-20,Premium,Books,True,True
C001523,CUST001523,Wishi,Khurana,Wishi Khurana,Female,1980-03-31,46,45-54,wishi.khurana520@gmail.com,3239644028,Belagavi,Karnataka,South,590001,2026-03-11,New,Books,False,True
C001524,CUST001524,Ekalinga,Nagy,Ekalinga Nagy,Male,1981-10-26,44,35-44,ekalinga.nagy954@gmail.com,9924277392,Hubballi,Karnataka,South,580020,2026-05-16,Regular,Electronics,True,False
C001525,CUST001525,Jasmit,Warrior,Jasmit Warrior,Female,1988-06-28,37,35-44,jasmit.warrior557@gmail.com,2091401693,Noida,Uttar Pradesh,North,201301,2025-01-02,New,Books,True,True
C001526,CUST001526,Ishaan,Gill,Ishaan Gill,Male,2000-08-11,25,25-34,ishaan.gill923@gmail.com,4719982907,Amritsar,Punjab,North,143001,2026-06-05,Regular,Grocery,False,True
C001527,CUST001527,Noah,Nagi,Noah Nagi,Male,1971-03-16,55,55+,noah.nagi441@gmail.com,6075699913,Siliguri,West Bengal,East,734001,2025-08-22,Premium,Home & Kitchen,False,True
C001528,CUST001528,Janya,Dash,Janya Dash,Female,1967-06-27,58,55+,janya.dash761@gmail.com,3226227777,Mumbai,Maharashtra,West,400001,2024-11-16,Premium,Electronics,True,True
C001529,CUST001529,Janani,Jani,Janani Jani,Female,1970-08-12,55,55+,janani.jani634@gmail.com,6470703850,Gwalior,Madhya Pradesh,Central,474001,2023-05-08,New,Electronics,False,True
C001530,CUST001530,Jagat,Radhakrishnan,Jagat Radhakrishnan,Male,1967-10-31,58,55+,jagat.radhakrishnan918@gmail.com,9842410740,Panaji,Goa,West,403001,2023-05-25,Premium,Beauty,False,False
C001531,CUST001531,Ekaja,Tandon,Ekaja Tandon,Female,1983-11-15,42,35-44,ekaja.tandon675@gmail.com,8267625906,Hyderabad,Telangana,South,500001,2024-07-08,Regular,Electronics,True,True
C001532,CUST001532,Gauri,Atwal,Gauri Atwal,Female,1968-03-15,58,55+,gauri.atwal963@gmail.com,5646149745,Jaipur,Rajasthan,North,302001,2025-09-05,Regular,Books,False,True
C001533,CUST001533,Xavier,Joshi,Xavier Joshi,Male,1972-08-04,53,45-54,xavier.joshi28@gmail.com,9849149860,Mysuru,Karnataka,South,570001,2024-02-06,Regular,Books,False,True
C001534,CUST001534,Nisha,Murthy,Nisha Murthy,Female,1966-06-13,60,55+,nisha.murthy572@gmail.com,6643223946,Hubballi,Karnataka,South,580020,2025-03-03,Regular,Sports,True,True
C001535,CUST001535,Chandresh,De,Chandresh De,Male,1972-05-05,54,45-54,chandresh.de208@gmail.com,1159485340,Madurai,Tamil Nadu,South,625001,2025-06-15,New,Beauty,False,True
C001536,CUST001536,Aahana,Bora,Aahana Bora,Female,1977-11-23,48,45-54,aahana.bora775@gmail.com,3984742256,Jaipur,Rajasthan,North,302001,2023-04-29,New,Electronics,False,True
C001537,CUST001537,Vihaan,Thaman,Vihaan Thaman,Male,1998-12-10,27,25-34,vihaan.thaman299@gmail.com,2237887058,Bengaluru,Karnataka,South,560001,2024-05-26,Regular,Electronics,True,True
C001538,CUST001538,Maanav,Bir,Maanav Bir,Male,1991-11-18,34,25-34,maanav.bir417@gmail.com,4956479984,Indore,Madhya Pradesh,West,452001,2024-12-17,Regular,Fashion,False,True
C001539,CUST001539,Shivani,Bakshi,Shivani Bakshi,Female,1987-07-27,38,35-44,shivani.bakshi516@gmail.com,9638309723,Bhubaneswar,Odisha,East,751001,2023-09-08,Regular,Electronics,True,True
C001540,CUST001540,Siya,Dar,Siya Dar,Female,1968-12-06,57,55+,siya.dar679@gmail.com,1662016555,Nagpur,Maharashtra,West,440001,2025-06-27,Regular,Home & Kitchen,False,True
C001541,CUST001541,Umang,Toor,Umang Toor,Male,1993-02-17,33,25-34,umang.toor932@gmail.com,6555751247,Amritsar,Punjab,North,143001,2024-07-01,Regular,Beauty,False,True
C001542,CUST001542,Upasna,Maharaj,Upasna Maharaj,Female,1965-11-14,60,55+,upasna.maharaj543@gmail.com,7586824051,Raipur,Chhattisgarh,Central,492001,2025-09-22,New,Fashion,False,True
C001543,CUST001543,Sarthak,Raja,Sarthak Raja,Male,1989-06-30,36,35-44,sarthak.raja46@gmail.com,2444189974,Rajkot,Gujarat,West,360001,2026-02-06,New,Home & Kitchen,False,True
C001544,CUST001544,Aarnav,Dhawan,Aarnav Dhawan,Male,1979-03-17,47,45-54,aarnav.dhawan866@gmail.com,6083570170,Guwahati,Assam,East,781001,2025-06-20,Regular,Grocery,False,True
C001545,CUST001545,Jason,Rege,Jason Rege,Male,1978-09-06,47,45-54,jason.rege295@gmail.com,2386020508,Surat,Gujarat,West,395003,2024-07-23,Regular,Home & Kitchen,False,True
C001546,CUST001546,Jasmit,Balasubramanian,Jasmit Balasubramanian,Female,2006-11-26,19,18-24,jasmit.balasubramanian398@gmail.com,9096197979,Agra,Uttar Pradesh,North,282001,2023-02-08,Premium,Grocery,False,True
C001547,CUST001547,Yagnesh,Deshmukh,Yagnesh Deshmukh,Male,1984-01-15,42,35-44,yagnesh.deshmukh366@gmail.com,1356948045,Bhubaneswar,Odisha,East,751001,2025-06-01,Regular,Sports,True,True
C001548,CUST001548,Ansh,Shetty,Ansh Shetty,Male,1979-05-29,47,45-54,ansh.shetty785@gmail.com,8095739405,Asansol,West Bengal,East,713301,2024-11-19,Premium,Home & Kitchen,False,True
C001549,CUST001549,Arin,Dey,Arin Dey,Male,1994-11-22,31,25-34,arin.dey68@gmail.com,4203158925,Bhopal,Madhya Pradesh,West,462001,2025-06-07,Premium,Books,False,True
C001550,CUST001550,Logan,Badal,Logan Badal,Male,1997-05-16,29,25-34,logan.badal557@gmail.com,3197774867,Kolkata,West Bengal,East,700001,2025-03-05,Premium,Sports,True,False
C001551,CUST001551,Radhika,Pau,Radhika Pau,Female,1973-03-20,53,45-54,radhika.pau400@gmail.com,4823088295,Jaipur,Rajasthan,North,302001,2026-03-18,Regular,Books,False,True
C001552,CUST001552,Yoshita,Randhawa,Yoshita Randhawa,Female,2000-06-24,26,25-34,yoshita.randhawa290@gmail.com,2332605869,Jabalpur,Madhya Pradesh,Central,482001,2024-05-02,New,Electronics,True,True
C001553,CUST001553,Logan,Gandhi,Logan Gandhi,Male,1996-09-24,29,25-34,logan.gandhi380@gmail.com,3173066293,Nashik,Maharashtra,West,422001,2026-01-16,New,Beauty,False,True
C001554,CUST001554,Chameli,Prabhu,Chameli Prabhu,Female,1971-10-05,54,45-54,chameli.prabhu324@gmail.com,2426559469,Bhubaneswar,Odisha,East,751001,2024-05-28,Regular,Books,False,True
C001555,CUST001555,Alka,Salvi,Alka Salvi,Female,1975-11-16,50,45-54,alka.salvi999@gmail.com,3717989022,Ahmedabad,Gujarat,West,380001,2024-01-02,Regular,Electronics,False,True
C001556,CUST001556,Jhalak,Sinha,Jhalak Sinha,Female,2004-06-27,21,18-24,jhalak.sinha928@gmail.com,4870847795,Kanpur,Uttar Pradesh,North,208001,2026-02-13,New,Electronics,False,True
C001557,CUST001557,Leela,Bobal,Leela Bobal,Female,2008-02-27,18,18-24,leela.bobal516@gmail.com,5398188907,Belagavi,Karnataka,South,590001,2025-06-21,New,Books,False,True
C001558,CUST001558,Henry,Shere,Henry Shere,Male,2000-06-21,26,25-34,henry.shere680@gmail.com,5790894589,Nagpur,Maharashtra,West,440001,2023-12-24,New,Beauty,False,True
C001559,CUST001559,Robert,Ganesh,Robert Ganesh,Male,1993-01-15,33,25-34,robert.ganesh243@gmail.com,8763802076,Thiruvananthapuram,Kerala,South,695001,2025-11-03,Premium,Beauty,True,True
C001560,CUST001560,Balveer,Dora,Balveer Dora,Male,1981-08-30,44,35-44,balveer.dora371@gmail.com,9051881298,Raipur,Chhattisgarh,Central,492001,2024-06-14,Premium,Electronics,False,True
C001561,CUST001561,Rishi,Chaudhari,Rishi Chaudhari,Male,2000-03-27,26,25-34,rishi.chaudhari89@gmail.com,6690107923,Asansol,West Bengal,East,713301,2024-04-25,Regular,Electronics,False,True
C001562,CUST001562,Wridesh,Din,Wridesh Din,Male,2005-08-05,20,18-24,wridesh.din667@gmail.com,3348649703,Pune,Maharashtra,West,411001,2024-10-29,Regular,Books,False,True
C001563,CUST001563,Nisha,Basu,Nisha Basu,Female,1994-02-10,32,25-34,nisha.basu427@gmail.com,9683355707,Vadodara,Gujarat,West,390001,2023-10-21,New,Beauty,False,True
C001564,CUST001564,Vaishnavi,Keer,Vaishnavi Keer,Female,1972-05-23,54,45-54,vaishnavi.keer163@gmail.com,5505705218,Kanpur,Uttar Pradesh,North,208001,2024-08-25,Regular,Fashion,False,True
C001565,CUST001565,William,Kapadia,William Kapadia,Male,2000-08-19,25,25-34,william.kapadia530@gmail.com,4588311414,Coimbatore,Tamil Nadu,South,641001,2026-06-01,New,Home & Kitchen,False,True
C001566,CUST001566,Warhi,Behl,Warhi Behl,Female,1972-06-13,54,45-54,warhi.behl790@gmail.com,3687156891,Pune,Maharashtra,West,411001,2025-02-14,Regular,Electronics,False,True
C001567,CUST001567,Anirudh,Sarma,Anirudh Sarma,Male,1996-02-16,30,25-34,anirudh.sarma561@gmail.com,3445684467,Belagavi,Karnataka,South,590001,2024-04-04,Regular,Beauty,False,True
C001568,CUST001568,Manan,Bakshi,Manan Bakshi,Male,1981-04-05,45,45-54,manan.bakshi285@gmail.com,1632957378,Amritsar,Punjab,North,143001,2023-04-16,Regular,Sports,False,True
C001569,CUST001569,Hemang,Dani,Hemang Dani,Male,1989-08-23,36,35-44,hemang.dani380@gmail.com,9273186830,Howrah,West Bengal,East,711101,2024-08-23,Premium,Home & Kitchen,True,True
C001570,CUST001570,Ekansh,Chakrabarti,Ekansh Chakrabarti,Male,1988-01-13,38,35-44,ekansh.chakrabarti990@gmail.com,3241651854,Lucknow,Uttar Pradesh,North,226001,2024-10-06,Regular,Electronics,False,True
C001571,CUST001571,Krishna,Sant,Krishna Sant,Female,1991-12-16,34,25-34,krishna.sant505@gmail.com,4674621595,Delhi,Delhi,North,110001,2023-06-13,Regular,Beauty,True,True
C001572,CUST001572,Lucky,Butala,Lucky Butala,Male,2008-02-26,18,18-24,lucky.butala560@gmail.com,6170502218,Jodhpur,Rajasthan,North,342001,2025-05-07,New,Books,False,True
C001573,CUST001573,Champak,Ravel,Champak Ravel,Male,2003-11-24,22,18-24,champak.ravel331@gmail.com,4476094837,Chandigarh,Chandigarh,North,160017,2026-04-12,Regular,Beauty,True,True
C001574,CUST001574,Umang,Mani,Umang Mani,Male,1967-03-29,59,55+,umang.mani801@gmail.com,6433026509,Chennai,Tamil Nadu,South,600001,2025-04-16,Regular,Fashion,False,True
C001575,CUST001575,Rehaan,Grover,Rehaan Grover,Male,1973-05-31,53,45-54,rehaan.grover738@gmail.com,7196666102,Thiruvananthapuram,Kerala,South,695001,2025-07-18,New,Electronics,False,True
C001576,CUST001576,Nirja,Ramesh,Nirja Ramesh,Female,1981-11-05,44,35-44,nirja.ramesh180@gmail.com,2234998013,Jabalpur,Madhya Pradesh,Central,482001,2023-07-26,New,Electronics,False,True
C001577,CUST001577,Theodore,Sampath,Theodore Sampath,Male,2003-02-28,23,18-24,theodore.sampath421@gmail.com,9017791524,Hyderabad,Telangana,South,500001,2025-11-20,Premium,Grocery,False,True
C001578,CUST001578,Lakshit,Raval,Lakshit Raval,Male,1973-09-01,52,45-54,lakshit.raval641@gmail.com,2335174656,Raipur,Chhattisgarh,Central,492001,2024-08-23,New,Books,False,True
C001579,CUST001579,Mitesh,Dey,Mitesh Dey,Male,1991-02-16,35,35-44,mitesh.dey655@gmail.com,3726319956,Bilaspur,Chhattisgarh,Central,495001,2023-04-03,New,Home & Kitchen,False,True
C001580,CUST001580,Oviya,Parekh,Oviya Parekh,Female,2005-02-16,21,18-24,oviya.parekh751@gmail.com,6414900385,Jabalpur,Madhya Pradesh,Central,482001,2025-06-11,New,Grocery,False,True
C001581,CUST001581,Aarav,Gola,Aarav Gola,Male,1988-03-30,38,35-44,aarav.gola338@gmail.com,4486722883,Warangal,Telangana,South,506002,2023-01-16,Regular,Home & Kitchen,False,True
C001582,CUST001582,Aachal,Mital,Aachal Mital,Female,1997-05-20,29,25-34,aachal.mital314@gmail.com,5461574932,Thiruvananthapuram,Kerala,South,695001,2025-11-07,Regular,Home & Kitchen,False,True
C001583,CUST001583,Rachita,Chander,Rachita Chander,Female,1973-04-08,53,45-54,rachita.chander446@gmail.com,8795312040,Bhopal,Madhya Pradesh,West,462001,2023-04-09,Regular,Beauty,False,True
